,ID,Date,TEMP,pH,TURB,FECALCOLI,NO3N,TP,Label,WQI
256,1980-08-21IND00033,1980-08-21,15.0,67.0,84.0,98.0,97.0,98.0,3,77.14516129032256
257,1980-09-01IND00004,1980-09-01,0.0,47.0,48.0,10.0,97.0,98.0,1,43.82258064516129
258,1980-09-01IND00005,1980-09-01,0.0,47.0,62.0,2.0,97.0,98.0,1,43.56451612903225
259,1980-09-01IND00009,1980-09-01,10.0,90.0,39.0,98.0,97.0,98.0,3,74.61290322580643
260,1980-09-01IND00010,1980-09-01,10.0,67.0,34.0,98.0,97.0,98.0,2,69.88709677419355
261,1980-09-01IND00011,1980-09-01,18.0,47.0,5.0,98.0,97.0,98.0,2,63.88709677419354
262,1980-09-01IND00012,1980-09-01,21.0,82.0,76.0,98.0,97.0,98.0,3,79.74193548387095
263,1980-09-01IND00023,1980-09-01,12.0,93.0,5.0,37.0,97.0,98.0,2,55.33870967741935
264,1980-09-01IND00024,1980-09-01,10.0,82.0,5.0,37.0,97.0,98.0,2,53.06451612903225
265,1980-09-01IND00028,1980-09-01,10.0,82.0,5.0,98.0,97.0,98.0,2,68.80645161290322
266,1980-09-01IND00029,1980-09-01,10.0,82.0,57.0,45.0,97.0,98.0,2,61.83870967741935
267,1980-09-01IND00030,1980-09-01,10.0,67.0,39.0,98.0,97.0,98.0,3,70.53225806451613
268,1980-09-03IND00020,1980-09-03,15.0,0.0,84.0,98.0,97.0,98.0,2,65.25806451612902
269,1980-09-03IND00021,1980-09-03,12.0,93.0,84.0,98.0,97.0,98.0,3,81.27419354838709
270,1980-09-19IND00016,1980-09-19,10.0,90.0,84.0,27.0,97.0,98.0,2,62.09677419354838
271,1980-09-22IND00034,1980-09-22,10.0,90.0,84.0,71.0,97.0,98.0,3,73.4516129032258
272,1980-09-30IND00014,1980-09-30,12.0,82.0,84.0,98.0,97.0,98.0,3,79.32258064516128
273,1980-09-30IND00033,1980-09-30,10.0,90.0,84.0,63.0,97.0,98.0,3,71.38709677419354
274,1980-10-01IND00001,1980-10-01,0.0,47.0,57.0,71.0,97.0,98.0,2,60.72580645161289
275,1980-10-01IND00002,1980-10-01,12.0,90.0,28.0,5.0,97.0,98.0,1,49.516129032258064
276,1980-10-01IND00004,1980-10-01,0.0,67.0,68.0,13.0,97.0,98.0,2,50.7258064516129
277,1980-10-01IND00005,1980-10-01,0.0,67.0,68.0,3.0,97.0,98.0,1,48.14516129032258
278,1980-10-01IND00007,1980-10-01,0.0,67.0,5.0,98.0,97.0,98.0,2,64.53225806451611
279,1980-10-01IND00009,1980-10-01,10.0,90.0,53.0,98.0,97.0,98.0,3,76.41935483870967
280,1980-10-01IND00010,1980-10-01,10.0,90.0,62.0,98.0,97.0,98.0,3,77.5806451612903
281,1980-10-01IND00011,1980-10-01,10.0,82.0,53.0,98.0,97.0,98.0,3,74.99999999999999
282,1980-10-01IND00012,1980-10-01,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
283,1980-10-01IND00019,1980-10-01,10.0,92.0,84.0,98.0,97.0,98.0,3,80.77419354838707
284,1980-10-01IND00023,1980-10-01,12.0,90.0,34.0,45.0,97.0,98.0,2,60.61290322580645
285,1980-10-01IND00024,1980-10-01,12.0,82.0,48.0,63.0,97.0,98.0,2,65.64516129032258
286,1980-10-01IND00025,1980-10-01,12.0,67.0,76.0,98.0,97.0,98.0,3,75.6290322580645
287,1980-10-01IND00028,1980-10-01,12.0,67.0,22.0,98.0,97.0,98.0,2,68.66129032258064
288,1980-10-01IND00029,1980-10-01,12.0,93.0,48.0,63.0,97.0,98.0,2,67.59677419354838
289,1980-10-01IND00030,1980-10-01,12.0,67.0,53.0,98.0,97.0,98.0,3,72.66129032258064
290,1980-10-17IND00035,1980-10-17,10.0,90.0,84.0,98.0,97.0,98.0,3,80.41935483870967
291,1980-10-21IND00034,1980-10-21,10.0,93.0,84.0,63.0,97.0,98.0,3,71.91935483870967
292,1980-10-23IND00014,1980-10-23,12.0,90.0,84.0,98.0,97.0,98.0,3,80.74193548387096
293,1980-10-30IND00033,1980-10-30,12.0,92.0,84.0,63.0,97.0,98.0,3,72.06451612903224
294,1980-10-31IND00017,1980-10-31,10.0,90.0,84.0,45.0,97.0,98.0,2,66.74193548387096
295,1980-11-01IND00004,1980-11-01,12.0,47.0,62.0,8.0,97.0,98.0,1,47.048387096774185
296,1980-11-01IND00005,1980-11-01,10.0,67.0,57.0,5.0,97.0,98.0,1,48.854838709677416
297,1980-11-01IND00007,1980-11-01,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
298,1980-11-01IND00009,1980-11-01,10.0,67.0,68.0,98.0,97.0,98.0,3,74.27419354838709
299,1980-11-01IND00010,1980-11-01,10.0,67.0,62.0,98.0,97.0,98.0,3,73.49999999999999
300,1980-11-01IND00011,1980-11-01,10.0,47.0,5.0,98.0,97.0,98.0,2,62.59677419354838
301,1980-11-01IND00023,1980-11-01,15.0,93.0,28.0,45.0,97.0,98.0,2,60.854838709677416
302,1980-11-01IND00024,1980-11-01,12.0,67.0,22.0,80.0,97.0,98.0,2,64.01612903225806
303,1980-11-01IND00025,1980-11-01,12.0,82.0,57.0,98.0,97.0,98.0,3,75.83870967741935
304,1980-11-01IND00028,1980-11-01,10.0,93.0,5.0,98.0,97.0,98.0,3,70.75806451612902
305,1980-11-01IND00029,1980-11-01,12.0,82.0,53.0,53.0,97.0,98.0,2,63.709677419354826
306,1980-11-01IND00030,1980-11-01,10.0,67.0,39.0,98.0,97.0,98.0,3,70.53225806451613
307,1980-11-25IND00014,1980-11-25,12.0,93.0,84.0,98.0,97.0,98.0,3,81.27419354838709
308,1980-11-25IND00034,1980-11-25,10.0,90.0,84.0,63.0,97.0,98.0,3,71.38709677419354
309,1980-11-26IND00033,1980-11-26,18.0,93.0,84.0,80.0,97.0,98.0,3,77.59677419354837
310,1980-12-01IND00001,1980-12-01,18.0,67.0,62.0,27.0,97.0,98.0,2,56.46774193548386
311,1980-12-01IND00002,1980-12-01,18.0,47.0,5.0,98.0,97.0,98.0,2,63.88709677419354
312,1980-12-01IND00004,1980-12-01,21.0,67.0,62.0,2.0,97.0,98.0,2,50.49999999999999
313,1980-12-01IND00005,1980-12-01,15.0,67.0,68.0,2.0,97.0,98.0,2,50.306451612903224
314,1980-12-01IND00009,1980-12-01,18.0,90.0,68.0,98.0,97.0,98.0,3,79.64516129032258
315,1980-12-01IND00010,1980-12-01,0.0,90.0,62.0,98.0,97.0,98.0,3,75.96774193548386
316,1980-12-01IND00011,1980-12-01,15.0,67.0,84.0,98.0,97.0,98.0,3,77.14516129032256
317,1980-12-01IND00012,1980-12-01,21.0,82.0,22.0,98.0,97.0,98.0,3,72.77419354838707
318,1980-12-01IND00023,1980-12-01,18.0,90.0,34.0,45.0,97.0,98.0,2,61.58064516129031
319,1980-12-01IND00024,1980-12-01,12.0,67.0,25.0,80.0,97.0,98.0,2,64.4032258064516
320,1980-12-01IND00025,1980-12-01,18.0,67.0,57.0,98.0,97.0,98.0,3,74.14516129032256
321,1980-12-01IND00028,1980-12-01,10.0,47.0,76.0,98.0,97.0,98.0,3,71.75806451612902
322,1980-12-01IND00029,1980-12-01,12.0,82.0,53.0,53.0,97.0,98.0,2,63.709677419354826
323,1980-12-01IND00030,1980-12-01,15.0,67.0,53.0,98.0,97.0,98.0,3,73.14516129032258
324,1980-12-17IND00014,1980-12-17,12.0,93.0,84.0,98.0,97.0,98.0,3,81.27419354838709
325,1980-12-18IND00018,1980-12-18,12.0,90.0,84.0,45.0,97.0,98.0,2,67.06451612903224
326,1980-12-18IND00033,1980-12-18,12.0,92.0,84.0,71.0,97.0,98.0,3,74.1290322580645
327,1980-12-21IND00034,1980-12-21,12.0,90.0,84.0,37.0,97.0,98.0,2,65.0
328,1980-12-23IND00016,1980-12-23,10.0,90.0,84.0,27.0,97.0,98.0,2,62.09677419354838
329,1981-01-01IND00009,1981-01-01,18.0,67.0,62.0,98.0,97.0,98.0,3,74.79032258064514
330,1981-01-01IND00010,1981-01-01,18.0,67.0,62.0,98.0,97.0,98.0,3,74.79032258064514
331,1981-01-01IND00011,1981-01-01,18.0,93.0,84.0,98.0,97.0,98.0,3,82.24193548387096
332,1981-01-01IND00012,1981-01-01,21.0,82.0,68.0,98.0,97.0,98.0,3,78.70967741935482
333,1981-01-01IND00014,1981-01-01,12.0,67.0,76.0,98.0,97.0,98.0,3,75.6290322580645
334,1981-01-01IND00020,1981-01-01,0.0,93.0,68.0,27.0,97.0,98.0,2,58.9516129032258
335,1981-01-01IND00021,1981-01-01,10.0,93.0,68.0,27.0,97.0,98.0,2,60.564516129032256
336,1981-01-01IND00023,1981-01-01,21.0,90.0,25.0,71.0,97.0,98.0,2,67.61290322580645
337,1981-01-01IND00024,1981-01-01,18.0,93.0,28.0,80.0,97.0,98.0,3,70.37096774193547
338,1981-01-01IND00025,1981-01-01,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
339,1981-01-01IND00027,1981-01-01,12.0,82.0,76.0,27.0,97.0,98.0,2,59.96774193548386
340,1981-01-01IND00028,1981-01-01,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
341,1981-01-01IND00029,1981-01-01,12.0,82.0,53.0,45.0,97.0,98.0,2,61.64516129032257
342,1981-01-01IND00030,1981-01-01,15.0,67.0,53.0,18.0,97.0,98.0,2,52.5
343,1981-01-20IND00034,1981-01-20,12.0,90.0,84.0,45.0,97.0,98.0,2,67.06451612903224
344,1981-01-27IND00033,1981-01-27,12.0,90.0,84.0,37.0,97.0,98.0,2,65.0
345,1981-02-01IND00009,1981-02-01,15.0,67.0,62.0,98.0,97.0,98.0,3,74.30645161290322
346,1981-02-01IND00010,1981-02-01,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
347,1981-02-01IND00011,1981-02-01,10.0,47.0,68.0,98.0,97.0,98.0,3,70.7258064516129
348,1981-02-01IND00012,1981-02-01,18.0,47.0,39.0,98.0,97.0,98.0,2,68.27419354838709
349,1981-02-01IND00014,1981-02-01,12.0,67.0,76.0,98.0,97.0,98.0,3,75.6290322580645
350,1981-02-01IND00018,1981-02-01,0.0,90.0,28.0,37.0,97.0,98.0,2,55.83870967741935
351,1981-02-01IND00023,1981-02-01,18.0,93.0,5.0,98.0,97.0,98.0,3,72.04838709677418
352,1981-02-01IND00024,1981-02-01,18.0,93.0,17.0,98.0,97.0,98.0,3,73.59677419354838
353,1981-02-01IND00025,1981-02-01,12.0,82.0,76.0,98.0,97.0,98.0,3,78.29032258064515
354,1981-02-01IND00026,1981-02-01,12.0,93.0,84.0,98.0,97.0,98.0,3,81.27419354838709
355,1981-02-01IND00027,1981-02-01,12.0,67.0,84.0,27.0,97.0,98.0,2,58.338709677419345
356,1981-02-01IND00029,1981-02-01,10.0,82.0,57.0,98.0,97.0,98.0,3,75.51612903225805
357,1981-02-01IND00030,1981-02-01,10.0,67.0,57.0,98.0,97.0,98.0,3,72.85483870967741
358,1981-02-02IND00028,1981-02-02,0.0,19.0,84.0,98.0,97.0,98.0,2,66.20967741935482
359,1981-02-23IND00033,1981-02-23,15.0,82.0,84.0,98.0,97.0,98.0,3,79.80645161290322
360,1981-02-25IND00034,1981-02-25,15.0,82.0,84.0,98.0,97.0,98.0,3,79.80645161290322
361,1981-03-01IND00009,1981-03-01,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
362,1981-03-01IND00010,1981-03-01,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
363,1981-03-01IND00011,1981-03-01,15.0,67.0,84.0,98.0,97.0,98.0,3,77.14516129032256
364,1981-03-01IND00012,1981-03-01,18.0,90.0,84.0,98.0,97.0,98.0,3,81.70967741935483
365,1981-03-01IND00014,1981-03-01,12.0,82.0,76.0,98.0,97.0,98.0,3,78.29032258064515
366,1981-03-01IND00015,1981-03-01,0.0,90.0,48.0,98.0,97.0,98.0,3,74.16129032258064
367,1981-03-01IND00016,1981-03-01,15.0,90.0,76.0,71.0,97.0,98.0,3,73.22580645161288
368,1981-03-01IND00017,1981-03-01,0.0,92.0,68.0,27.0,97.0,98.0,2,58.77419354838708
369,1981-03-01IND00018,1981-03-01,0.0,93.0,84.0,22.0,97.0,98.0,2,59.7258064516129
370,1981-03-01IND00019,1981-03-01,15.0,90.0,84.0,98.0,97.0,98.0,3,81.22580645161288
371,1981-03-01IND00023,1981-03-01,18.0,92.0,34.0,53.0,97.0,98.0,2,63.999999999999986
372,1981-03-01IND00024,1981-03-01,12.0,90.0,48.0,63.0,97.0,98.0,2,67.06451612903226
373,1981-03-01IND00025,1981-03-01,0.0,90.0,68.0,53.0,97.0,98.0,2,65.12903225806451
374,1981-03-01IND00026,1981-03-01,10.0,93.0,68.0,45.0,97.0,98.0,2,65.20967741935483
375,1981-03-01IND00027,1981-03-01,0.0,92.0,68.0,27.0,97.0,98.0,2,58.77419354838708
376,1981-03-01IND00028,1981-03-01,18.0,92.0,84.0,98.0,97.0,98.0,3,82.06451612903224
377,1981-03-01IND00029,1981-03-01,0.0,82.0,53.0,98.0,97.0,98.0,3,73.38709677419354
378,1981-03-01IND00030,1981-03-01,10.0,82.0,68.0,53.0,97.0,98.0,2,65.32258064516128
379,1981-03-01IND00035,1981-03-01,12.0,93.0,68.0,98.0,97.0,98.0,3,79.20967741935482
380,1981-03-17IND00033,1981-03-17,10.0,67.0,84.0,53.0,97.0,98.0,2,64.7258064516129
381,1981-03-22IND00034,1981-03-22,0.0,67.0,84.0,53.0,97.0,98.0,2,63.11290322580645
382,1981-04-01IND00008,1981-04-01,89.0,67.0,62.0,98.0,97.0,98.0,3,86.24193548387095
383,1981-04-01IND00009,1981-04-01,0.0,67.0,68.0,98.0,97.0,98.0,3,72.66129032258064
384,1981-04-01IND00010,1981-04-01,0.0,67.0,48.0,98.0,97.0,98.0,3,70.08064516129032
385,1981-04-01IND00011,1981-04-01,10.0,90.0,68.0,98.0,97.0,98.0,3,78.35483870967741
386,1981-04-01IND00012,1981-04-01,12.0,82.0,68.0,98.0,97.0,98.0,3,77.25806451612901
387,1981-04-01IND00014,1981-04-01,10.0,67.0,84.0,80.0,97.0,98.0,3,71.69354838709677
388,1981-04-01IND00015,1981-04-01,0.0,93.0,84.0,80.0,97.0,98.0,3,74.69354838709677
389,1981-04-01IND00016,1981-04-01,12.0,90.0,84.0,18.0,97.0,98.0,2,60.09677419354837
390,1981-04-01IND00017,1981-04-01,0.0,90.0,34.0,27.0,97.0,98.0,2,54.03225806451612
391,1981-04-01IND00019,1981-04-01,0.0,90.0,76.0,18.0,97.0,98.0,2,57.12903225806451
392,1981-04-01IND00020,1981-04-01,0.0,93.0,84.0,27.0,97.0,98.0,2,61.01612903225805
393,1981-04-01IND00021,1981-04-01,0.0,93.0,57.0,27.0,97.0,98.0,2,57.53225806451612
394,1981-04-01IND00022,1981-04-01,10.0,90.0,84.0,37.0,97.0,98.0,2,64.6774193548387
395,1981-04-01IND00023,1981-04-01,0.0,82.0,5.0,37.0,97.0,98.0,2,51.451612903225794
396,1981-04-01IND00024,1981-04-01,0.0,90.0,22.0,53.0,97.0,98.0,2,59.19354838709677
397,1981-04-01IND00025,1981-04-01,0.0,47.0,68.0,98.0,97.0,98.0,2,69.11290322580645
398,1981-04-01IND00026,1981-04-01,10.0,47.0,76.0,18.0,97.0,98.0,2,51.11290322580644
399,1981-04-01IND00027,1981-04-01,0.0,92.0,57.0,27.0,97.0,98.0,2,57.354838709677416
400,1981-04-01IND00028,1981-04-01,0.0,93.0,76.0,98.0,97.0,98.0,3,78.30645161290322
401,1981-04-01IND00029,1981-04-01,0.0,82.0,53.0,98.0,97.0,98.0,3,73.38709677419354
402,1981-04-01IND00030,1981-04-01,12.0,67.0,76.0,45.0,97.0,98.0,2,61.9516129032258
403,1981-04-01IND00035,1981-04-01,10.0,93.0,68.0,27.0,97.0,98.0,2,60.564516129032256
404,1981-04-27IND00034,1981-04-27,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
405,1981-04-29IND00033,1981-04-29,0.0,82.0,84.0,98.0,97.0,98.0,3,77.38709677419352
406,1981-05-01IND00008,1981-05-01,89.0,67.0,68.0,98.0,97.0,98.0,3,87.01612903225805
407,1981-05-01IND00009,1981-05-01,0.0,67.0,68.0,98.0,97.0,98.0,3,72.66129032258064
408,1981-05-01IND00010,1981-05-01,10.0,67.0,53.0,98.0,97.0,98.0,3,72.33870967741935
409,1981-05-01IND00011,1981-05-01,10.0,90.0,68.0,98.0,97.0,98.0,3,78.35483870967741
410,1981-05-01IND00012,1981-05-01,10.0,90.0,76.0,98.0,97.0,98.0,3,79.38709677419354
411,1981-05-01IND00013,1981-05-01,10.0,67.0,48.0,71.0,97.0,98.0,2,64.7258064516129
412,1981-05-01IND00014,1981-05-01,10.0,82.0,84.0,98.0,97.0,98.0,3,78.99999999999999
413,1981-05-01IND00016,1981-05-01,0.0,82.0,76.0,37.0,97.0,98.0,2,60.61290322580644
414,1981-05-01IND00017,1981-05-01,0.0,90.0,28.0,37.0,97.0,98.0,2,55.83870967741935
415,1981-05-01IND00018,1981-05-01,0.0,93.0,76.0,27.0,97.0,98.0,2,59.983870967741936
416,1981-05-01IND00019,1981-05-01,10.0,90.0,76.0,27.0,97.0,98.0,2,61.06451612903225
417,1981-05-01IND00020,1981-05-01,0.0,90.0,76.0,27.0,97.0,98.0,2,59.451612903225794
418,1981-05-01IND00021,1981-05-01,0.0,93.0,57.0,27.0,97.0,98.0,2,57.53225806451612
419,1981-05-01IND00022,1981-05-01,12.0,90.0,84.0,27.0,97.0,98.0,2,62.41935483870967
420,1981-05-01IND00023,1981-05-01,10.0,93.0,84.0,37.0,97.0,98.0,2,65.20967741935483
421,1981-05-01IND00024,1981-05-01,0.0,90.0,84.0,37.0,97.0,98.0,2,63.06451612903225
422,1981-05-01IND00025,1981-05-01,0.0,47.0,68.0,45.0,97.0,98.0,2,55.43548387096773
423,1981-05-01IND00026,1981-05-01,10.0,90.0,76.0,71.0,97.0,98.0,3,72.41935483870967
424,1981-05-01IND00027,1981-05-01,10.0,82.0,84.0,53.0,97.0,98.0,2,67.38709677419354
425,1981-05-01IND00028,1981-05-01,12.0,90.0,68.0,98.0,97.0,98.0,3,78.6774193548387
426,1981-05-01IND00029,1981-05-01,0.0,67.0,53.0,27.0,97.0,98.0,2,52.40322580645161
427,1981-05-01IND00035,1981-05-01,12.0,90.0,76.0,37.0,97.0,98.0,2,63.967741935483865
428,1981-05-23IND00034,1981-05-23,12.0,82.0,84.0,98.0,97.0,98.0,3,79.32258064516128
429,1981-05-25IND00033,1981-05-25,10.0,90.0,84.0,27.0,97.0,98.0,2,62.09677419354838
430,1981-06-01IND00008,1981-06-01,89.0,47.0,62.0,98.0,97.0,98.0,3,82.69354838709677
431,1981-06-01IND00009,1981-06-01,0.0,47.0,62.0,98.0,97.0,98.0,2,68.33870967741935
432,1981-06-01IND00010,1981-06-01,0.0,47.0,57.0,98.0,97.0,98.0,2,67.69354838709675
433,1981-06-01IND00012,1981-06-01,12.0,90.0,76.0,98.0,97.0,98.0,3,79.70967741935483
434,1981-06-01IND00013,1981-06-01,10.0,82.0,48.0,45.0,97.0,98.0,2,60.6774193548387
435,1981-06-01IND00014,1981-06-01,10.0,82.0,5.0,98.0,97.0,98.0,2,68.80645161290322
436,1981-06-01IND00016,1981-06-01,10.0,82.0,68.0,98.0,97.0,98.0,3,76.93548387096773
437,1981-06-01IND00017,1981-06-01,0.0,90.0,25.0,37.0,97.0,98.0,2,55.4516129032258
438,1981-06-01IND00018,1981-06-01,0.0,93.0,68.0,22.0,97.0,98.0,2,57.66129032258063
439,1981-06-01IND00019,1981-06-01,10.0,90.0,76.0,45.0,97.0,98.0,2,65.70967741935483
440,1981-06-01IND00020,1981-06-01,15.0,90.0,62.0,27.0,97.0,98.0,2,60.06451612903225
441,1981-06-01IND00021,1981-06-01,10.0,90.0,68.0,27.0,97.0,98.0,2,60.032258064516114
442,1981-06-01IND00022,1981-06-01,12.0,93.0,76.0,27.0,97.0,98.0,2,61.919354838709666
443,1981-06-01IND00025,1981-06-01,10.0,67.0,68.0,53.0,97.0,98.0,2,62.66129032258063
444,1981-06-01IND00026,1981-06-01,10.0,93.0,76.0,45.0,97.0,98.0,2,66.24193548387096
445,1981-06-01IND00028,1981-06-01,10.0,90.0,76.0,98.0,97.0,98.0,3,79.38709677419354
446,1981-06-01IND00029,1981-06-01,10.0,82.0,53.0,53.0,97.0,98.0,2,63.387096774193544
447,1981-06-01IND00035,1981-06-01,12.0,93.0,57.0,27.0,97.0,98.0,2,59.467741935483865
448,1981-06-23IND00034,1981-06-23,12.0,92.0,84.0,22.0,97.0,98.0,2,61.48387096774192
449,1981-06-25IND00033,1981-06-25,10.0,93.0,84.0,22.0,97.0,98.0,2,61.338709677419345
450,1981-07-01IND00008,1981-07-01,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
451,1981-07-01IND00009,1981-07-01,12.0,90.0,5.0,98.0,97.0,98.0,3,70.54838709677418
452,1981-07-01IND00010,1981-07-01,15.0,67.0,5.0,98.0,97.0,98.0,2,66.95161290322581
453,1981-07-01IND00012,1981-07-01,12.0,92.0,84.0,98.0,97.0,98.0,3,81.09677419354837
454,1981-07-01IND00013,1981-07-01,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
455,1981-07-01IND00014,1981-07-01,10.0,67.0,5.0,98.0,97.0,98.0,2,66.14516129032258
456,1981-07-01IND00016,1981-07-01,0.0,82.0,84.0,80.0,97.0,98.0,3,72.74193548387096
457,1981-07-01IND00017,1981-07-01,0.0,93.0,17.0,27.0,97.0,98.0,2,52.37096774193547
458,1981-07-01IND00018,1981-07-01,0.0,90.0,62.0,13.0,97.0,98.0,2,54.03225806451612
459,1981-07-01IND00019,1981-07-01,10.0,90.0,76.0,37.0,97.0,98.0,2,63.64516129032257
460,1981-07-01IND00020,1981-07-01,0.0,90.0,39.0,13.0,97.0,98.0,2,51.06451612903225
461,1981-07-01IND00021,1981-07-01,0.0,67.0,34.0,10.0,97.0,98.0,1,45.56451612903225
462,1981-07-01IND00022,1981-07-01,0.0,93.0,84.0,45.0,97.0,98.0,2,65.66129032258064
463,1981-07-01IND00023,1981-07-01,12.0,92.0,5.0,22.0,97.0,98.0,2,51.29032258064515
464,1981-07-01IND00024,1981-07-01,10.0,90.0,5.0,13.0,97.0,98.0,1,48.29032258064515
465,1981-07-01IND00025,1981-07-01,0.0,47.0,5.0,98.0,97.0,98.0,2,60.98387096774193
466,1981-07-01IND00026,1981-07-01,10.0,82.0,76.0,98.0,97.0,98.0,3,77.96774193548386
467,1981-07-01IND00028,1981-07-01,10.0,92.0,84.0,98.0,97.0,98.0,3,80.77419354838707
468,1981-07-01IND00029,1981-07-01,10.0,82.0,48.0,53.0,97.0,98.0,2,62.741935483870954
469,1981-07-01IND00030,1981-07-01,12.0,67.0,5.0,98.0,97.0,98.0,2,66.46774193548386
470,1981-07-01IND00035,1981-07-01,10.0,93.0,76.0,37.0,97.0,98.0,2,64.1774193548387
471,1981-07-24IND00033,1981-07-24,12.0,90.0,84.0,63.0,97.0,98.0,3,71.70967741935483
472,1981-07-28IND00034,1981-07-28,12.0,82.0,84.0,63.0,97.0,98.0,3,70.29032258064515
473,1981-08-01IND00008,1981-08-01,12.0,82.0,68.0,98.0,97.0,98.0,3,77.25806451612901
474,1981-08-01IND00009,1981-08-01,12.0,90.0,5.0,98.0,97.0,98.0,3,70.54838709677418
475,1981-08-01IND00010,1981-08-01,10.0,47.0,5.0,98.0,97.0,98.0,2,62.59677419354838
476,1981-08-01IND00011,1981-08-01,18.0,90.0,68.0,98.0,97.0,98.0,3,79.64516129032258
477,1981-08-01IND00012,1981-08-01,15.0,90.0,62.0,98.0,97.0,98.0,3,78.38709677419354
478,1981-08-01IND00013,1981-08-01,0.0,67.0,84.0,98.0,97.0,98.0,3,74.72580645161288
479,1981-08-01IND00014,1981-08-01,0.0,67.0,5.0,37.0,97.0,98.0,1,48.79032258064515
480,1981-08-01IND00016,1981-08-01,0.0,67.0,28.0,98.0,97.0,98.0,2,67.49999999999999
481,1981-08-01IND00017,1981-08-01,10.0,90.0,5.0,37.0,97.0,98.0,2,54.48387096774193
482,1981-08-01IND00018,1981-08-01,0.0,93.0,57.0,10.0,97.0,98.0,2,53.14516129032258
483,1981-08-01IND00019,1981-08-01,10.0,90.0,68.0,37.0,97.0,98.0,2,62.61290322580644
484,1981-08-01IND00020,1981-08-01,10.0,90.0,34.0,18.0,97.0,98.0,2,53.32258064516129
485,1981-08-01IND00021,1981-08-01,10.0,90.0,34.0,18.0,97.0,98.0,2,53.32258064516129
486,1981-08-01IND00022,1981-08-01,10.0,90.0,68.0,27.0,97.0,98.0,2,60.032258064516114
487,1981-08-01IND00023,1981-08-01,10.0,90.0,17.0,98.0,97.0,98.0,3,71.77419354838709
488,1981-08-01IND00024,1981-08-01,0.0,82.0,5.0,8.0,97.0,98.0,1,43.96774193548386
489,1981-08-01IND00025,1981-08-01,0.0,67.0,5.0,98.0,97.0,98.0,2,64.53225806451611
490,1981-08-01IND00026,1981-08-01,10.0,82.0,76.0,98.0,97.0,98.0,3,77.96774193548386
491,1981-08-01IND00027,1981-08-01,0.0,93.0,84.0,98.0,97.0,98.0,3,79.33870967741933
492,1981-08-01IND00028,1981-08-01,15.0,90.0,5.0,98.0,97.0,98.0,3,71.03225806451611
493,1981-08-01IND00029,1981-08-01,12.0,82.0,48.0,98.0,97.0,98.0,3,74.67741935483869
494,1981-08-01IND00030,1981-08-01,10.0,93.0,5.0,98.0,97.0,98.0,3,70.75806451612902
495,1981-08-01IND00035,1981-08-01,10.0,92.0,48.0,37.0,97.0,98.0,2,60.38709677419354
496,1981-08-24IND00033,1981-08-24,12.0,90.0,84.0,71.0,97.0,98.0,3,73.77419354838709
497,1981-08-27IND00034,1981-08-27,10.0,93.0,84.0,63.0,97.0,98.0,3,71.91935483870967
498,1981-09-01IND00008,1981-09-01,15.0,67.0,76.0,98.0,97.0,98.0,3,76.11290322580645
499,1981-09-01IND00009,1981-09-01,10.0,67.0,5.0,98.0,97.0,98.0,2,66.14516129032258
500,1981-09-01IND00010,1981-09-01,0.0,67.0,5.0,98.0,97.0,98.0,2,64.53225806451611
501,1981-09-01IND00011,1981-09-01,18.0,90.0,25.0,98.0,97.0,98.0,3,74.09677419354838
502,1981-09-01IND00012,1981-09-01,10.0,92.0,5.0,98.0,97.0,98.0,3,70.5806451612903
503,1981-09-01IND00013,1981-09-01,0.0,67.0,53.0,80.0,97.0,98.0,2,66.0806451612903
504,1981-09-01IND00014,1981-09-01,10.0,67.0,5.0,98.0,97.0,98.0,2,66.14516129032258
505,1981-09-01IND00016,1981-09-01,0.0,93.0,76.0,98.0,97.0,98.0,3,78.30645161290322
506,1981-09-01IND00017,1981-09-01,0.0,90.0,25.0,27.0,97.0,98.0,2,52.87096774193547
507,1981-09-01IND00018,1981-09-01,0.0,93.0,68.0,10.0,97.0,98.0,2,54.564516129032256
508,1981-09-01IND00019,1981-09-01,10.0,90.0,57.0,45.0,97.0,98.0,2,63.25806451612902
509,1981-09-01IND00020,1981-09-01,0.0,93.0,45.0,18.0,97.0,98.0,2,53.66129032258064
510,1981-09-01IND00021,1981-09-01,0.0,67.0,28.0,13.0,97.0,98.0,1,45.56451612903225
511,1981-09-01IND00022,1981-09-01,10.0,93.0,84.0,22.0,97.0,98.0,2,61.338709677419345
512,1981-09-01IND00023,1981-09-01,18.0,92.0,17.0,18.0,97.0,98.0,2,52.77419354838709
513,1981-09-01IND00024,1981-09-01,10.0,82.0,5.0,5.0,97.0,98.0,1,44.80645161290322
